,City,date,temperature
6334,Cape Town,1978-10-09,-2.8
6335,Cape Town,1981-09-21,-2.8
6336,Cape Town,1971-04-02,15.5
6337,Cape Town,1972-05-31,17.0
6338,Cape Town,1983-10-21,18.5
6339,Cape Town,1988-05-21,19.1
6340,Cape Town,1969-08-04,19.2
6341,Cape Town,1983-10-22,18.9
6342,Cape Town,1979-09-09,16.2
6343,Cape Town,1964-10-01,13.7
6344,Cape Town,1977-04-01,12.4
6345,Cape Town,1984-03-03,12.5
6346,Cape Town,1969-06-20,12.3
6347,Cape Town,1984-03-31,13.3
6348,Cape Town,1983-11-03,16.0
6349,Cape Town,1972-07-26,16.8
6350,Cape Town,1963-07-27,18.8
6351,Cape Town,1987-05-10,19.1
6352,Cape Town,1986-08-26,18.6
6353,Cape Town,1971-11-10,18.0
6354,Cape Town,1977-01-07,16.2
6355,Cape Town,1974-09-12,14.9
6356,Cape Town,1984-09-03,12.9
6357,Cape Town,1980-03-11,11.5
6358,Cape Town,1960-06-03,11.7
6359,Cape Town,1973-06-13,12.4
6360,Cape Town,1988-05-27,13.5
6361,Cape Town,1972-06-04,15.8
6362,Cape Town,1970-03-22,19.0
6363,Cape Town,1979-07-30,20.5
6364,Cape Town,1990-09-27,19.8
6365,Cape Town,1973-12-13,17.6
6366,Cape Town,1961-02-14,16.0
6367,Cape Town,1989-04-04,13.7
6368,Cape Town,1965-10-03,11.7
6369,Cape Town,1987-09-03,11.7
6370,Cape Town,1975-10-17,11.7
6371,Cape Town,1961-08-30,12.7
6372,Cape Town,1987-02-09,15.0
6373,Cape Town,1983-11-25,16.2
6374,Cape Town,1967-07-07,19.0
6375,Cape Town,1971-08-30,19.5
6376,Cape Town,1985-05-23,19.8
6377,Cape Town,1966-06-10,18.4
6378,Cape Town,1963-05-15,15.8
6379,Cape Town,1966-04-14,14.1
6380,Cape Town,1971-08-08,12.0
6381,Cape Town,1980-04-22,11.6
6382,Cape Town,1965-05-16,12.5
6383,Cape Town,1974-07-27,13.5
6384,Cape Town,1980-11-17,15.5
6385,Cape Town,1965-11-17,17.0
6386,Cape Town,1973-04-04,18.8
6387,Cape Town,1972-04-19,20.1
6388,Cape Town,1977-02-22,20.1
6389,Cape Town,1980-07-20,19.4
6390,Cape Town,1972-04-17,15.8
6391,Cape Town,1969-05-12,14.8
6392,Cape Town,1977-09-10,13.3
6393,Cape Town,1988-03-08,12.3
6394,Cape Town,1977-10-10,13.1
6395,Cape Town,1971-04-10,14.3
6396,Cape Town,1982-01-31,15.6
6397,Cape Town,1974-04-07,16.4
6398,Cape Town,1978-04-16,19.1
6399,Cape Town,1985-12-20,20.3
6400,Cape Town,1967-02-09,19.0
6401,Cape Town,1984-06-03,19.1
6402,Cape Town,1989-12-18,16.5
6403,Cape Town,1977-02-10,14.9
6404,Cape Town,1977-03-17,12.3
6405,Cape Town,1969-05-29,11.9
6406,Cape Town,1972-10-31,12.3
6407,Cape Town,1989-06-23,13.6
6408,Cape Town,1960-07-31,15.2
6409,Cape Town,1971-07-29,17.7
6410,Cape Town,1977-11-20,18.5
6411,Cape Town,1967-08-08,20.3
6412,Cape Town,1989-06-28,19.4
6413,Cape Town,1972-05-17,18.2
6414,Cape Town,1971-07-02,16.1
6415,Cape Town,1973-03-08,14.0
6416,Cape Town,1963-08-27,12.6
6417,Cape Town,1982-03-29,12.6
6418,Cape Town,1973-08-14,12.6
6419,Cape Town,1975-08-08,13.6
6420,Cape Town,1979-08-09,14.8
6421,Cape Town,1973-04-25,17.7
6422,Cape Town,1970-11-28,19.2
6423,Cape Town,1977-01-21,19.6
6424,Cape Town,1969-08-30,18.6
6425,Cape Town,1965-05-01,17.6
6426,Cape Town,1963-01-25,15.5
6427,Cape Town,1964-10-03,14.0
6428,Cape Town,1987-10-20,12.1
6429,Cape Town,1985-02-08,11.8
6430,Cape Town,1979-04-05,13.2
6431,Cape Town,1962-04-10,13.3
6432,Cape Town,1989-05-07,15.1
6433,Cape Town,1963-07-10,16.5
6434,Cape Town,1989-10-31,18.2
6435,Cape Town,1963-04-17,19.7
6436,Cape Town,1990-05-20,21.3
6437,Cape Town,1971-03-31,18.5
6438,Cape Town,1980-08-31,16.5
6439,Cape Town,1982-04-09,14.1
6440,Cape Town,1986-11-09,13.2
6441,Cape Town,1966-06-11,11.4
6442,Cape Town,1963-03-24,12.3
6443,Cape Town,1983-08-21,14.3
6444,Cape Town,1978-07-12,15.4
6445,Cape Town,1972-02-06,17.1
6446,Cape Town,1979-10-16,17.7
6447,Cape Town,1971-09-13,19.1
6448,Cape Town,1981-07-08,19.5
6449,Cape Town,1984-03-05,17.9
6450,Cape Town,1964-10-26,16.2
6451,Cape Town,1966-01-18,12.8
6452,Cape Town,1969-03-30,12.5
6453,Cape Town,1967-09-24,11.5
6454,Cape Town,1968-05-16,11.7
6455,Cape Town,1963-11-27,14.0
6456,Cape Town,1979-11-07,15.5
6457,Cape Town,1987-07-18,17.5
6458,Cape Town,1988-02-20,18.5
6459,Cape Town,1960-07-09,19.1
6460,Cape Town,1969-09-15,19.2
6461,Cape Town,1989-03-11,18.0
6462,Cape Town,1963-11-05,16.7
6463,Cape Town,1969-07-11,14.8
6464,Cape Town,1967-08-20,12.2
6465,Cape Town,1983-11-20,11.9
6466,Cape Town,1984-01-23,12.2
6467,Cape Town,1987-08-22,14.9
6468,Cape Town,1968-03-15,15.6
6469,Cape Town,1986-05-29,16.7
6470,Cape Town,1976-01-25,18.7
6471,Cape Town,1974-10-30,18.8
6472,Cape Town,1984-04-10,19.6
6473,Cape Town,1990-03-05,18.7
6474,Cape Town,1977-03-05,16.5
6475,Cape Town,1963-07-13,14.8
6476,Cape Town,1961-10-14,12.2
6477,Cape Town,1982-06-02,11.9
6478,Cape Town,1981-07-02,12.6
6479,Cape Town,1985-04-09,13.1
6480,Cape Town,1972-07-24,15.7
6481,Cape Town,1963-06-17,16.7
6482,Cape Town,1962-07-02,18.7
6483,Cape Town,1964-08-30,20.8
6484,Cape Town,1978-07-16,19.8
6485,Cape Town,1981-09-12,18.8
6486,Cape Town,1971-03-19,16.5
6487,Cape Town,1960-09-13,15.1
6488,Cape Town,1974-06-01,13.0
6489,Cape Town,1971-09-21,12.7
6490,Cape Town,1961-11-15,12.3
6491,Cape Town,1984-01-09,-2.8
6492,Cape Town,1978-01-25,-2.8
6493,Cape Town,1966-05-15,-2.8
6494,Cape Town,1976-11-14,-2.8
6495,Cape Town,1990-06-05,20.3
6496,Cape Town,1980-04-08,19.5
6497,Cape Town,1989-02-08,18.6
6498,Cape Town,1983-01-08,15.5
6499,Cape Town,1972-05-09,13.1
6500,Cape Town,1964-05-17,11.7
6501,Cape Town,1990-07-17,10.4
6502,Cape Town,1970-03-31,12.2
6503,Cape Town,1963-04-22,14.2
6504,Cape Town,1974-10-29,14.8
6505,Cape Town,1974-07-04,17.2
6506,Cape Town,1982-10-16,19.1
6507,Cape Town,1980-04-07,20.1
6508,Cape Town,1977-01-20,19.7
6509,Cape Town,1981-01-18,18.6
6510,Cape Town,1990-06-14,16.3
6511,Cape Town,1971-11-26,14.0
6512,Cape Town,1986-09-21,11.5
6513,Cape Town,1982-12-11,11.5
6514,Cape Town,1967-10-12,11.5
6515,Cape Town,1969-11-30,12.0
6516,Cape Town,1974-04-05,14.7
6517,Cape Town,1990-10-21,17.4
6518,Cape Town,1989-07-07,19.0
6519,Cape Town,1973-08-30,20.0
6520,Cape Town,1965-03-20,19.0
6521,Cape Town,1974-04-23,17.4
6522,Cape Town,1974-01-29,16.9
6523,Cape Town,1960-07-24,12.8
6524,Cape Town,1967-03-17,12.1
6525,Cape Town,1990-12-27,11.8
6526,Cape Town,1965-07-06,11.7
6527,Cape Town,1981-01-18,13.1
6528,Cape Town,1977-07-25,15.4
6529,Cape Town,1975-04-28,17.3
6530,Cape Town,1971-04-28,17.3
6531,Cape Town,1967-01-01,19.6
6532,Cape Town,1968-01-24,19.2
6533,Cape Town,1985-12-13,19.0
6534,Cape Town,1985-05-09,16.5
6535,Cape Town,1961-06-15,13.6
6536,Cape Town,1984-01-03,12.7
6537,Cape Town,1983-05-22,12.5
6538,Cape Town,1981-05-16,12.6
6539,Cape Town,1985-04-24,13.8
6540,Cape Town,1985-03-04,15.9
6541,Cape Town,1986-03-05,17.2
6542,Cape Town,1987-08-04,17.6
6543,Cape Town,1977-11-27,18.7
6544,Cape Town,1973-10-30,19.3
6545,Cape Town,1960-09-17,18.5
6546,Cape Town,1967-07-22,17.0
6547,Cape Town,1972-05-01,13.8
6548,Cape Town,1968-02-02,12.5
6549,Cape Town,1974-10-19,11.6
6550,Cape Town,1990-05-28,11.8
6551,Cape Town,1985-08-07,12.1
6552,Cape Town,1988-02-18,13.9
6553,Cape Town,1971-03-02,17.4
6554,Cape Town,1979-08-16,17.6
6555,Cape Town,1985-08-15,18.3
6556,Cape Town,1973-10-15,18.3
6557,Cape Town,1982-07-07,17.3
6558,Cape Town,1968-11-16,15.3
6559,Cape Town,1968-12-13,14.1
6560,Cape Town,1972-05-08,12.2
6561,Cape Town,1960-08-20,11.3
6562,Cape Town,1963-10-26,12.1
6563,Cape Town,1985-12-06,13.6
6564,Cape Town,1960-11-30,14.9
6565,Cape Town,1979-04-19,16.1
6566,Cape Town,1972-05-08,17.5
6567,Cape Town,1982-08-06,17.9
6568,Cape Town,1971-09-20,17.8
6569,Cape Town,1960-03-15,17.8
6570,Cape Town,1963-01-17,15.0
6571,Cape Town,1965-02-28,15.1
6572,Cape Town,1968-08-09,-2.8
6573,Cape Town,1968-09-08,12.5
6574,Cape Town,1973-10-05,11.4
6575,Cape Town,1988-12-20,12.8
6576,Cape Town,1964-03-09,15.9
6577,Cape Town,1966-03-08,17.2
6578,Cape Town,1966-01-31,18.3
6579,Cape Town,1972-07-08,19.9
6580,Cape Town,1983-11-19,19.5
6581,Cape Town,1962-02-13,18.6
6582,Cape Town,1976-07-10,15.2
6583,Cape Town,1988-09-03,13.3
6584,Cape Town,1984-01-23,12.3
6585,Cape Town,1960-08-01,11.1
6586,Cape Town,1980-08-02,12.0
6587,Cape Town,1985-06-01,14.4
6588,Cape Town,1976-03-31,16.7
6589,Cape Town,1970-10-16,16.6
6590,Cape Town,1974-08-22,19.2
6591,Cape Town,1969-10-19,20.7
6592,Cape Town,1983-09-01,20.3
6593,Cape Town,1972-02-03,18.8
6594,Cape Town,1982-04-23,16.1
6595,Cape Town,1976-12-15,13.7
6596,Cape Town,1990-07-18,12.1
6597,Cape Town,1960-10-30,11.8
6598,Cape Town,1975-10-14,12.6
6600,Cape Town,1975-11-07,14.2
6601,Cape Town,1988-01-05,17.5
6602,Cape Town,1970-12-13,19.4
6603,Cape Town,1961-05-18,19.8
6604,Cape Town,1966-01-20,20.3
6605,Cape Town,1960-12-22,19.2
6606,Cape Town,1977-04-29,16.6
6607,Cape Town,1966-11-02,14.1
6608,Cape Town,1967-05-24,12.2
6609,Cape Town,1978-04-26,11.4
6610,Cape Town,1970-03-24,10.8
6611,Cape Town,1987-06-09,13.3
6612,Cape Town,1989-01-08,15.5
6613,Cape Town,1971-01-11,17.5
6614,Cape Town,1990-01-27,18.2
6615,Cape Town,1988-06-05,20.1
6616,Cape Town,1984-04-08,19.7
6617,Cape Town,1961-02-23,18.2
6618,Cape Town,1962-09-12,16.0
6619,Cape Town,1969-03-08,14.4
6620,Cape Town,1961-08-15,11.6
6621,Cape Town,1977-09-27,10.3
6622,Cape Town,1966-07-16,12.5
6623,Cape Town,1962-02-11,12.7
6624,Cape Town,1964-02-17,15.0
6625,Cape Town,1985-01-26,16.1
6626,Cape Town,1980-06-13,19.8
6627,Cape Town,1987-02-28,20.5
6628,Cape Town,1976-03-27,19.9
6629,Cape Town,1965-01-24,18.6
6630,Cape Town,1983-09-01,15.7
6631,Cape Town,1970-01-24,12.8
6632,Cape Town,1964-11-17,12.3
6633,Cape Town,1978-07-21,12.6
6634,Cape Town,1973-03-09,11.9
6635,Cape Town,1963-09-30,14.8
6636,Cape Town,1962-07-08,16.2
6637,Cape Town,1990-03-19,17.7
6638,Cape Town,1965-11-24,19.0
6639,Cape Town,1981-02-07,20.3
6640,Cape Town,1988-06-09,20.3
6641,Cape Town,1987-01-09,18.7
6642,Cape Town,1964-03-01,17.3
6643,Cape Town,1964-04-07,14.2
6644,Cape Town,1966-04-30,13.3
6645,Cape Town,1960-09-30,11.4
6646,Cape Town,1978-03-19,12.1
6647,Cape Town,1964-05-19,13.8
6648,Cape Town,1983-05-25,14.3
6649,Cape Town,1976-10-20,17.1
6650,Cape Town,1977-06-10,18.4
6651,Cape Town,1981-06-19,19.1
6652,Cape Town,1971-04-27,19.6
6653,Cape Town,1982-10-24,18.8
6654,Cape Town,1981-10-24,15.9
6655,Cape Town,1985-05-09,14.7
6656,Cape Town,1973-02-09,12.8
6657,Cape Town,1974-05-06,11.0
6658,Cape Town,1985-04-19,11.6
6659,Cape Town,1978-07-31,14.9
6660,Cape Town,1975-02-22,14.6
6661,Cape Town,1963-12-13,18.0
6662,Cape Town,1988-01-21,17.9
6663,Cape Town,1976-04-23,20.0
6664,Cape Town,1970-06-26,20.4
6665,Cape Town,1962-09-05,18.7
6667,Cape Town,1977-08-01,13.3
6668,Cape Town,1985-10-19,12.6
6669,Cape Town,1974-08-16,10.6
6670,Cape Town,1976-06-29,12.0
6671,Cape Town,1973-05-28,14.3
6672,Cape Town,1963-06-13,15.4
6673,Cape Town,1975-02-14,15.4
6674,Cape Town,1975-02-03,18.2
6675,Cape Town,1971-10-28,19.5
6676,Cape Town,1987-04-25,19.6
6677,Cape Town,1990-04-01,18.6
6678,Cape Town,1966-08-04,16.2
6679,Cape Town,1977-10-01,14.4
6680,Cape Town,1982-05-29,12.3
6681,Cape Town,1987-07-21,11.7
6682,Cape Town,1986-05-05,12.3
6683,Cape Town,1968-12-11,13.3
6684,Cape Town,1973-07-14,15.3
6685,Cape Town,1988-09-18,16.5
6686,Cape Town,1987-04-18,17.9
6687,Cape Town,1961-08-19,18.8
6688,Cape Town,1979-06-07,19.0
6689,Cape Town,1980-09-30,18.5
6690,Cape Town,1987-08-30,15.6
6691,Cape Town,1980-11-03,13.2
6692,Cape Town,1968-06-02,13.4
6693,Cape Town,1981-03-24,10.4
6694,Cape Town,1983-04-04,11.0
6695,Cape Town,1984-02-01,13.5
6696,Cape Town,1980-10-04,14.9
6697,Cape Town,1966-06-13,16.7
6698,Cape Town,1979-08-21,19.2
6699,Cape Town,1983-01-28,19.7
6700,Cape Town,1964-06-05,18.1
6701,Cape Town,1986-09-21,19.0
6702,Cape Town,1968-11-08,16.9
6703,Cape Town,1975-01-06,14.1
6704,Cape Town,1971-12-26,12.3
6705,Cape Town,1987-02-27,13.1
6706,Cape Town,1969-05-26,11.9
6707,Cape Town,1978-08-18,12.5
6708,Cape Town,1975-10-23,15.3
6709,Cape Town,1974-04-28,17.6
6710,Cape Town,1984-01-30,17.5
6711,Cape Town,1971-12-24,19.2
6712,Cape Town,1990-05-19,18.9
6713,Cape Town,1974-07-05,18.3
6714,Cape Town,1970-01-03,15.7
6715,Cape Town,1962-09-22,13.2
6716,Cape Town,1977-01-16,12.0
6717,Cape Town,1964-02-27,11.0
6718,Cape Town,1966-05-13,11.3
6719,Cape Town,1961-12-23,12.1
6720,Cape Town,1960-11-03,14.4
6721,Cape Town,1963-06-21,16.4
6722,Cape Town,1964-12-11,17.3
6723,Cape Town,1987-02-27,18.4
6724,Cape Town,1986-12-15,19.4
6725,Cape Town,1987-07-17,19.9
6726,Cape Town,1969-01-17,16.4
6727,Cape Town,1985-08-19,14.3
6728,Cape Town,1977-05-07,12.4
6729,Cape Town,1975-12-18,12.0
6730,Cape Town,1988-05-04,11.4
6731,Cape Town,1983-06-21,13.1
6732,Cape Town,1983-09-18,14.2
6733,Cape Town,1977-05-27,17.2
6734,Cape Town,1973-10-29,18.4
6735,Cape Town,1967-07-16,19.5
6736,Cape Town,1980-05-24,20.0
6737,Cape Town,1976-12-07,19.0
6738,Cape Town,1984-08-28,16.3
6739,Cape Town,1983-06-25,14.7
6740,Cape Town,1974-06-20,11.9
6741,Cape Town,1985-08-07,11.1
6742,Cape Town,1969-02-25,11.9
6743,Cape Town,1967-09-01,13.5
6744,Cape Town,1973-12-09,14.9
6745,Cape Town,1971-02-08,17.0
6747,Cape Town,1990-06-16,19.5
6748,Cape Town,1964-10-18,19.7
6749,Cape Town,1976-08-19,19.1
6750,Cape Town,1980-02-27,16.1
6751,Cape Town,1963-05-08,13.5
6752,Cape Town,1969-03-21,11.6
6753,Cape Town,1960-03-26,11.1
6754,Cape Town,1973-04-12,11.8
6755,Cape Town,1983-09-08,12.7
6756,Cape Town,1969-10-05,14.8
6757,Cape Town,1987-05-25,17.1
6758,Cape Town,1979-10-30,18.2
6759,Cape Town,1966-11-04,18.5
6760,Cape Town,1966-09-13,20.1
6761,Cape Town,1984-01-28,18.4
6762,Cape Town,1976-12-01,16.2
6763,Cape Town,1960-10-30,14.7
6764,Cape Town,1973-03-02,12.2
6765,Cape Town,1961-06-30,11.9
6766,Cape Town,1969-02-01,13.1
6767,Cape Town,1972-07-15,13.8
6768,Cape Town,1975-02-27,16.7
6769,Cape Town,1968-08-07,16.9
6770,Cape Town,1990-11-01,19.1
6771,Cape Town,1987-02-14,19.3
6772,Cape Town,1965-09-11,19.7
6773,Cape Town,1982-01-14,18.2
6774,Cape Town,1981-10-05,17.0
6775,Cape Town,1964-05-16,15.2
6776,Cape Town,1962-11-24,12.6
6777,Cape Town,1990-10-27,11.7
6778,Cape Town,1979-08-14,12.7
6779,Cape Town,1970-02-16,12.6
6780,Cape Town,1964-01-03,15.1
6781,Cape Town,1971-06-01,15.9
6782,Cape Town,1980-05-06,18.7
6783,Cape Town,1978-07-18,18.8
6784,Cape Town,1980-04-25,19.1
6785,Cape Town,1981-03-28,18.2
6786,Cape Town,1963-08-20,15.1
6787,Cape Town,1965-02-23,13.4
6788,Cape Town,1975-10-11,12.2
6789,Cape Town,1985-08-04,11.5
6790,Cape Town,1968-12-02,13.4
6791,Cape Town,1966-01-05,13.0
6792,Cape Town,1986-12-21,14.2
6793,Cape Town,1985-07-13,17.2
6794,Cape Town,1987-10-27,17.6
6795,Cape Town,1966-06-07,18.7
6796,Cape Town,1986-11-26,19.5
6797,Cape Town,1963-04-14,19.1
6798,Cape Town,1964-12-26,15.9
6799,Cape Town,1980-12-04,14.1
6800,Cape Town,1974-09-12,12.2
6801,Cape Town,1986-01-06,12.5
6802,Cape Town,1976-07-20,12.6
6803,Cape Town,1982-08-22,13.6
6804,Cape Town,1990-08-13,14.7
6805,Cape Town,1981-04-03,17.1
6806,Cape Town,1970-09-15,18.8
6807,Cape Town,1972-03-30,19.0
6808,Cape Town,1975-11-06,20.2
6809,Cape Town,1962-05-23,18.4
6810,Cape Town,1963-09-14,18.3
6811,Cape Town,1961-08-30,15.8
6812,Cape Town,1961-11-24,13.4
6813,Cape Town,1983-01-20,12.5
6814,Cape Town,1983-07-30,11.6
6815,Cape Town,1967-06-30,14.7
6816,Cape Town,1986-12-27,14.3
6817,Cape Town,1960-09-17,16.3
6818,Cape Town,1973-12-05,18.8
6819,Cape Town,1965-02-11,18.0
6820,Cape Town,1977-01-28,19.3
6821,Cape Town,1989-03-22,17.8
6822,Cape Town,1989-07-30,17.4
6823,Cape Town,1978-10-26,14.1
6824,Cape Town,1967-02-13,13.3
6825,Cape Town,1978-12-03,12.1
6826,Cape Town,1968-10-28,13.9
6827,Cape Town,1974-02-06,13.7
6828,Cape Town,1969-06-06,15.9
6829,Cape Town,1961-11-15,17.1
6830,Cape Town,1984-11-23,18.6
6831,Cape Town,1961-11-28,17.8
6832,Cape Town,1988-08-23,20.0
6833,Cape Town,1964-02-10,19.8
6834,Cape Town,1986-03-06,15.8
6835,Cape Town,1986-04-08,15.8
6836,Cape Town,1973-02-10,12.1
6837,Cape Town,1987-01-01,11.9
6838,Cape Town,1976-10-24,11.7
6839,Cape Town,1968-04-19,12.8
6840,Cape Town,1964-10-14,15.9
6841,Cape Town,1961-01-07,15.6
6842,Cape Town,1967-12-30,19.4
6843,Cape Town,1968-01-04,18.6
6844,Cape Town,1962-08-18,19.0
6845,Cape Town,1964-01-06,17.8
6846,Cape Town,1964-05-15,15.5
6847,Cape Town,1969-01-12,13.4
6848,Cape Town,1961-05-22,11.1
6849,Cape Town,1990-08-07,11.7
6850,Cape Town,1964-12-26,11.3
6851,Cape Town,1968-04-15,14.2
6852,Cape Town,1981-08-27,13.0
6853,Cape Town,1990-06-03,15.3
6854,Cape Town,1981-10-25,18.7
6855,Cape Town,1981-10-14,19.3
6856,Cape Town,1962-01-17,19.2
6857,Cape Town,1974-08-11,18.3
6858,Cape Town,1986-08-10,15.6
6859,Cape Town,1964-02-13,14.2
6860,Cape Town,1963-04-18,12.3
6861,Cape Town,1976-06-10,12.6
6862,Cape Town,1962-09-20,11.9
6863,Cape Town,1973-02-21,13.2
6864,Cape Town,1981-07-07,14.4
6865,Cape Town,1988-12-11,16.2
6866,Cape Town,1978-01-27,17.8
6867,Cape Town,1982-06-15,19.2
6868,Cape Town,1981-03-24,19.1
6869,Cape Town,1965-06-13,19.0
6870,Cape Town,1961-06-28,17.3
6871,Cape Town,1984-09-11,13.6
6872,Cape Town,1986-10-25,10.8
6873,Cape Town,1970-02-17,12.4
6874,Cape Town,1988-02-22,10.9
6875,Cape Town,1975-01-02,13.4
6876,Cape Town,1987-06-28,14.8
6877,Cape Town,1962-10-23,16.9
6878,Cape Town,1968-12-05,18.0
6879,Cape Town,1988-03-25,19.2
6880,Cape Town,1962-08-01,19.6
6881,Cape Town,1980-07-26,18.7
6882,Cape Town,1962-08-25,16.0
6883,Cape Town,1967-06-27,14.2
6884,Cape Town,1960-11-25,12.7
6885,Cape Town,1969-07-23,10.6
6886,Cape Town,1974-10-29,10.4
6887,Cape Town,1984-08-18,12.7
6888,Cape Town,1970-02-23,14.4
6889,Cape Town,1987-01-09,17.6
6890,Cape Town,1970-10-22,17.3
6891,Cape Town,1974-01-23,18.8
6892,Cape Town,1966-06-11,19.1
6893,Cape Town,1984-12-08,18.6
6894,Cape Town,1987-05-17,15.8
6895,Cape Town,1979-06-23,12.3
6896,Cape Town,1980-02-23,12.3
6897,Cape Town,1985-05-22,12.4
6898,Cape Town,1978-09-30,13.0
6899,Cape Town,1975-09-25,13.9
6900,Cape Town,1978-11-12,14.4
6901,Cape Town,1965-09-10,15.8
6902,Cape Town,1978-12-09,18.0
6903,Cape Town,1971-03-14,18.4
6904,Cape Town,1973-04-27,19.1
6905,Cape Town,1989-08-06,18.0
6906,Cape Town,1964-01-27,13.6
6907,Cape Town,1987-06-27,15.2
6908,Cape Town,1989-09-23,11.5
6909,Cape Town,1984-07-28,11.9
6910,Cape Town,1985-03-20,11.5
6911,Cape Town,1982-11-02,13.4
6912,Cape Town,1982-05-16,14.7
6913,Cape Town,1963-09-12,16.1
6914,Cape Town,1970-10-23,19.4
6915,Cape Town,1973-02-25,19.5
6916,Cape Town,1977-01-13,19.8
6917,Cape Town,1987-03-14,18.0
6918,Cape Town,1963-09-30,17.1
6919,Cape Town,1968-08-08,14.2
6920,Cape Town,1979-08-07,13.5
6921,Cape Town,1961-01-19,12.6
6922,Cape Town,1971-09-25,12.0
6923,Cape Town,1985-09-30,14.3
6924,Cape Town,1973-02-08,14.5
6925,Cape Town,1986-12-29,17.8
6926,Cape Town,1964-04-28,16.9
6927,Cape Town,1966-05-07,19.8
6928,Cape Town,1975-03-26,19.8
6929,Cape Town,1975-04-13,18.7
6930,Cape Town,1966-11-07,17.0
6931,Cape Town,1969-05-26,14.9
6932,Cape Town,1981-11-16,12.2
6933,Cape Town,1970-01-19,12.4
6934,Cape Town,1963-10-24,11.3
6935,Cape Town,1981-06-29,13.9
6936,Cape Town,1990-04-03,15.2
6937,Cape Town,1960-11-02,16.3
6938,Cape Town,1990-08-22,19.6
6939,Cape Town,1988-04-10,19.1
6940,Cape Town,1985-02-01,20.6
6941,Cape Town,1973-01-09,18.9
6942,Cape Town,1988-05-30,16.8
6943,Cape Town,1988-07-03,14.8
6944,Cape Town,1981-02-23,12.6
6945,Cape Town,1961-05-10,11.2
6946,Cape Town,1969-09-25,11.0
6947,Cape Town,1983-04-18,13.4
6948,Cape Town,1960-02-07,16.4
6949,Cape Town,1984-09-17,17.6
6950,Cape Town,1988-03-20,18.3
6951,Cape Town,1981-02-14,19.5
6952,Cape Town,1976-03-05,18.8
6953,Cape Town,1970-07-29,18.9
6954,Cape Town,1988-12-04,15.7
6955,Cape Town,1990-12-11,13.1
6956,Cape Town,1974-09-24,12.7
6957,Cape Town,1970-05-22,12.3
6958,Cape Town,1972-07-12,12.4
6959,Cape Town,1986-02-16,12.5
6960,Cape Town,1964-03-19,16.2
6961,Cape Town,1964-05-17,16.6
6962,Cape Town,1963-12-04,19.6
6963,Cape Town,1962-10-10,20.9
6964,Cape Town,1985-06-09,20.0
6965,Cape Town,1971-06-23,19.9
6966,Cape Town,1971-09-28,15.9
6967,Cape Town,1981-03-07,14.9
6968,Cape Town,1967-06-04,13.4
6969,Cape Town,1972-08-10,11.0
6970,Cape Town,1962-06-27,13.0
6971,Cape Town,1967-01-15,13.1
6972,Cape Town,1973-12-23,15.1
6973,Cape Town,1966-04-15,17.6
6974,Cape Town,1980-10-29,18.0
6975,Cape Town,1965-07-22,19.8
6976,Cape Town,1976-06-15,19.8
6977,Cape Town,1973-11-22,19.0
6978,Cape Town,1972-10-29,15.8
6979,Cape Town,1988-01-30,15.0
6980,Cape Town,1990-07-24,12.2
6981,Cape Town,1983-10-05,12.9
6982,Cape Town,1980-09-29,11.2
6983,Cape Town,1976-12-15,13.6
6984,Cape Town,1960-08-13,16.9
6986,Cape Town,1961-08-14,17.8
6987,Cape Town,1970-12-08,20.9
6988,Cape Town,1975-11-23,21.2
6989,Cape Town,1968-11-04,20.1
6990,Cape Town,1965-09-28,15.0
6991,Cape Town,1968-02-29,14.6
6992,Cape Town,1990-11-04,12.8
6993,Cape Town,1965-01-06,10.0
6994,Cape Town,1980-11-03,12.4
6995,Cape Town,1963-11-18,12.9
6996,Cape Town,1976-09-26,15.4
6997,Cape Town,1985-03-31,17.5
6998,Cape Town,1962-09-29,19.2
6999,Cape Town,1967-03-13,19.5
7000,Cape Town,1988-03-13,20.1
7001,Cape Town,1984-06-21,18.3
7002,Cape Town,1963-08-29,17.2
7003,Cape Town,1980-06-20,13.2
7004,Cape Town,1967-07-20,11.6
7005,Cape Town,1961-10-13,11.9
7006,Cape Town,1979-01-30,11.9
7007,Cape Town,1983-10-09,13.3
7008,Cape Town,1983-05-19,15.6
7009,Cape Town,1974-10-19,17.8
7010,Cape Town,1978-03-10,19.3
7011,Cape Town,1984-01-27,19.9
7012,Cape Town,1982-05-11,21.5
7013,Cape Town,1976-10-14,18.4
7014,Cape Town,1971-09-28,16.5
7015,Cape Town,1981-02-19,13.2
7016,Cape Town,1972-03-08,11.5
7017,Cape Town,1965-06-20,11.5
7018,Cape Town,1975-07-23,10.8
7019,Cape Town,1969-05-13,13.4
7020,Cape Town,1969-08-14,15.4
7021,Cape Town,1985-12-18,16.5
7022,Cape Town,1990-05-07,18.6
7023,Cape Town,1973-06-11,19.8
7024,Cape Town,1987-08-22,20.5
7025,Cape Town,1963-01-03,18.4
7026,Cape Town,1980-03-24,17.4
7027,Cape Town,1970-09-27,14.0
7028,Cape Town,1965-02-11,12.6
7029,Cape Town,1977-02-14,11.2
7030,Cape Town,1990-08-15,14.0
7031,Cape Town,1972-08-26,14.1
7032,Cape Town,1964-03-21,15.4
7033,Cape Town,1985-07-12,17.3
7034,Cape Town,1971-09-07,18.5
7035,Cape Town,1978-01-19,18.9
7036,Cape Town,1988-11-07,20.1
