,cmd_city,cmd_month,cmd_day,cmd_mean,cmd_max,cmd_min,mean,max,min,diff_mean,diff_max,diff_min
792,Uppsala,10,4,4.8,9.5,-1.0,3.4937500000000012,9.9,-0.1,1.3062499999999986,-0.40000000000000036,-0.9
793,Uppsala,11,16,3.9400000000000004,9.8,-1.4,4.648249027237351,9.9,-0.1,-0.7082490272373505,-0.09999999999999964,-1.2999999999999998
794,Warsaw,4,30,6.9818181818181815,5.0,-2.3,7.064478764478761,9.7,-0.0,-0.08266058266057996,-4.699999999999999,-2.3
795,Warsaw,6,13,5.350000000000001,6.8,-1.8,6.590361445783134,9.7,-0.0,-1.2403614457831322,-2.8999999999999995,-1.8
796,Warsaw,7,6,6.422222222222222,20.0,-1.2,7.063138686131386,9.8,-0.2,-0.6409164639091642,10.2,-1.0
797,Wroclaw,10,3,10.107142857142858,9.6,-2.8,7.1358422939068165,9.9,-0.1,2.971300563236041,-0.3000000000000007,-2.6999999999999997
798,Auckland,1,21,14.875,20.1,11.3,15.087272727272724,21.7,-2.8,-0.21227272727272428,-1.5999999999999979,14.100000000000001
799,Auckland,7,11,16.485714285714288,20.1,12.6,15.315517241379306,20.9,10.7,1.1701970443349818,-0.7999999999999972,1.9000000000000004
800,Brasília,8,13,21.8,23.1,20.7,20.877005347593588,24.6,-2.8,0.9229946524064125,-1.5,23.5
801,Brasília,12,31,22.03333333333333,22.9,21.2,21.121546961325976,25.8,-2.8,0.9117863720073558,-2.900000000000002,24.0
802,Cape Town,1,13,18.175,20.1,14.8,15.731578947368426,21.2,-2.8,2.4434210526315745,-1.0999999999999979,17.6
803,Cape Town,1,26,15.925,18.7,12.3,15.731578947368426,21.2,-2.8,0.1934210526315745,-2.5,15.100000000000001
804,Cape Town,4,14,17.220000000000002,19.1,14.1,16.27375,21.5,11.0,0.9462500000000027,-2.3999999999999986,3.0999999999999996
805,Cape Town,4,17,18.0,20.6,15.8,16.27375,21.5,11.0,1.7262500000000003,-0.8999999999999986,4.800000000000001
806,Cape Town,5,28,13.720000000000002,16.3,11.8,15.458000000000002,21.5,-2.8,-1.7379999999999995,-5.199999999999999,14.600000000000001
807,Cape Town,11,16,13.75,15.3,12.2,16.020143884892082,21.6,-2.8,-2.2701438848920823,-6.300000000000001,15.0
808,Kherson,3,9,11.728571428571428,9.4,-2.8,9.311969111969105,9.8,-0.3,2.4166023166023223,-0.40000000000000036,-2.5
809,Kherson,10,10,13.391666666666667,9.6,-1.5,8.739837398373986,9.9,-0.1,4.651829268292682,-0.3000000000000007,-1.4
810,Lvov,2,13,8.9,9.9,-2.5,6.717307692307695,9.9,-0.3,2.1826923076923057,0.0,-2.2
811,Lvov,3,25,1.0000000000000002,11.8,-1.1,7.008076923076916,9.9,-0.0,-6.008076923076916,1.9000000000000004,-1.1
812,Marseille,2,12,16.65833333333333,9.7,11.5,14.727819548872189,9.9,-2.8,1.9305137844611426,-0.20000000000000107,14.3
813,Marseille,11,21,15.336363636363636,8.4,11.1,14.817695473251026,9.9,-2.8,0.5186681631126095,-1.5,13.899999999999999
814,Odesa,2,5,12.566666666666665,5.1,10.1,10.500000000000002,9.9,-0.3,2.066666666666663,-4.800000000000001,10.4
815,Odesa,5,24,9.0,5.9,-0.4,9.846296296296302,9.8,-0.0,-0.8462962962963019,-3.9000000000000004,-0.4
816,Odesa,8,26,6.228571428571429,4.7,11.4,9.957251908396948,9.6,-0.0,-3.7286804798255195,-4.8999999999999995,11.4
817,Odesa,8,31,6.885714285714285,8.7,0.8,9.957251908396948,9.6,-0.0,-3.071537622682663,-0.9000000000000004,0.8
818,Odesa,11,23,11.4,8.6,10.6,10.330364372469624,9.9,-0.3,1.069635627530376,-1.3000000000000007,10.9
819,Paris,1,11,9.0,4.6,13.1,10.225461254612537,9.8,-0.4,-1.2254612546125365,-5.200000000000001,13.5
820,Paris,6,14,11.318181818181818,8.5,10.8,9.34661654135338,9.8,-0.4,1.9715652768284375,-1.3000000000000007,11.200000000000001
821,Stockholm,2,5,3.579999999999999,4.5,-0.2,6.47913385826772,9.5,-0.1,-2.899133858267721,-5.0,-0.1
822,Stockholm,9,5,4.757142857142858,8.2,-0.5,6.266796875000003,9.6,-0.3,-1.5096540178571454,-1.4000000000000004,-0.2
823,Tokyo,9,20,12.716666666666669,8.9,10.4,12.004102564102572,9.9,-0.2,0.7125641025640963,-1.0,10.6
824,Tottori,5,6,15.85,7.1,18.6,14.698787878787886,9.8,10.0,1.1512121212121134,-2.700000000000001,8.600000000000001
825,Uppsala,10,19,1.7999999999999998,4.9,-2.4,3.4937500000000012,9.9,-0.1,-1.6937500000000014,-5.0,-2.3
826,Uppsala,11,12,7.3625,6.5,-0.3,4.648249027237351,9.9,-0.1,2.714250972762649,-3.4000000000000004,-0.19999999999999998
827,Warsaw,2,12,15.222222222222221,20.9,-5.3,7.466798418972326,9.6,-0.3,7.755423803249895,11.299999999999999,-5.0
828,Wroclaw,1,29,2.6333333333333333,8.2,-0.7,6.925000000000004,9.9,-0.0,-4.291666666666671,-1.700000000000001,-0.7
829,Wroclaw,2,16,8.85,8.4,-1.7,7.979032258064512,9.8,-0.1,0.8709677419354875,-1.4000000000000004,-1.5999999999999999
830,Wroclaw,2,27,9.385714285714284,2.0,-3.2,7.979032258064512,9.8,-0.1,1.4066820276497722,-7.800000000000001,-3.1
831,Auckland,7,31,16.5,19.6,13.7,15.315517241379306,20.9,10.7,1.1844827586206943,-1.2999999999999972,3.0
832,Auckland,10,21,17.45,21.3,15.0,15.475352112676063,21.5,-2.8,1.9746478873239361,-0.1999999999999993,17.8
833,Brasília,3,4,15.725000000000001,22.7,-2.8,20.467816091954013,24.5,-2.8,-4.742816091954012,-1.8000000000000007,0.0
834,Canoas,6,22,16.96666666666667,24.1,11.4,16.87528735632185,24.8,-2.8,0.09137931034481994,-0.6999999999999993,14.2
835,Canoas,8,9,18.0,24.2,11.9,17.053367875647666,25.5,-2.8,0.9466321243523339,-1.3000000000000007,14.7
836,Canoas,8,12,13.085714285714285,22.5,-2.8,17.053367875647666,25.5,-2.8,-3.9676535899333807,-3.0,0.0
837,Canoas,11,22,16.3,20.9,11.0,17.389847715736042,25.9,-2.8,-1.0898477157360418,-5.0,13.8
838,Cape Town,2,16,14.580000000000002,21.0,12.4,16.001935483870966,21.2,10.9,-1.4219354838709641,-0.1999999999999993,1.5
839,Cape Town,7,24,14.48,19.1,12.2,16.002666666666666,21.0,10.4,-1.522666666666666,-1.8999999999999986,1.799999999999999
840,Hamilton,2,18,13.62,9.5,13.5,13.71337579617833,9.9,10.0,-0.09337579617833036,-0.40000000000000036,3.5
841,Johannesburg,4,30,12.675,8.8,15.3,14.767999999999997,9.7,-2.8,-2.0929999999999964,-0.8999999999999986,18.1
842,Kherson,8,5,10.0125,7.8,-5.1,8.261071428571421,9.8,-0.1,1.751428571428578,-2.000000000000001,-5.0
843,Kherson,11,3,5.3999999999999995,8.7,-1.8,9.157195571955725,9.9,-0.2,-3.7571955719557257,-1.200000000000001,-1.6
844,Kherson,11,19,12.355555555555558,24.3,-2.1,9.157195571955725,9.9,-0.2,3.1983599835998326,14.4,-1.9000000000000001
845,Kiev,3,13,9.274999999999999,8.3,-4.6,6.406643356643358,9.5,-0.3,2.8683566433566403,-1.1999999999999993,-4.3
846,Kiev,4,15,5.788888888888889,6.0,-0.8,6.4632411067193685,9.5,-0.0,-0.6743522178304797,-3.5,-0.8
847,Kiev,9,15,9.4,7.2,-6.7,7.117712177121768,9.8,-0.3,2.2822878228782324,-2.6000000000000005,-6.4
848,Kiev,11,3,2.4124999999999996,22.2,-2.6,6.582329317269079,9.8,-0.1,-4.1698293172690795,12.399999999999999,-2.5
849,Marseille,1,31,14.725000000000001,8.3,-2.8,14.912333333333336,9.9,-2.8,-0.1873333333333349,-1.5999999999999996,0.0
850,Marseille,10,22,19.15,9.0,11.2,14.868525896414337,9.9,-2.8,4.281474103585662,-0.9000000000000004,14.0
851,Odesa,1,29,11.455555555555554,8.3,12.5,10.262962962962957,9.8,-0.1,1.1925925925925966,-1.5,12.6
852,Odesa,3,1,9.6,7.8,-1.0,9.479037800687284,9.9,-0.2,0.12096219931271612,-2.1000000000000005,-0.8
853,Odesa,11,19,8.3,6.6,-0.5,10.330364372469624,9.9,-0.3,-2.0303643724696236,-3.3000000000000007,-0.2
854,Stockholm,1,16,3.638461538461539,9.8,-0.8,6.1270992366412225,9.9,-0.0,-2.4886376981796836,-0.09999999999999964,-0.8
855,Stockholm,7,24,6.229999999999999,6.8,-2.1,6.282101167315175,9.5,-0.1,-0.05210116731517633,-2.7,-2.0
856,Stockholm,9,4,7.5,8.2,-0.3,6.266796875000003,9.6,-0.3,1.2332031249999966,-1.4000000000000004,0.0
857,Stockholm,9,26,4.454545454545454,6.1,-0.3,6.266796875000003,9.6,-0.3,-1.8122514204545492,-3.5,0.0
858,Stockholm,10,5,6.783333333333334,9.7,-0.3,5.822426470588242,9.9,-0.0,0.9609068627450918,-0.20000000000000107,-0.3
859,Stockholm,11,6,4.0375,4.9,-0.7,6.664727272727271,9.9,-0.3,-2.6272272727272714,-5.0,-0.39999999999999997
860,Tottori,8,14,18.4,26.7,12.1,14.964606741573032,9.6,1.3,3.4353932584269664,17.1,10.799999999999999
861,Uppsala,4,2,5.816666666666667,5.3,-0.4,4.218315018315017,9.9,-0.0,1.5983516483516507,-4.6000000000000005,-0.4
862,Uppsala,10,22,5.34,8.6,1.0,3.4937500000000012,9.9,-0.1,1.8462499999999986,-1.3000000000000007,1.1
863,Warsaw,5,10,4.000000000000001,6.0,-3.7,7.501509433962269,9.6,-0.1,-3.5015094339622683,-3.5999999999999996,-3.6
864,Wroclaw,5,31,7.025,7.9,-0.2,7.266942148760331,9.9,-0.0,-0.24194214876033104,-2.0,-0.2
865,Brasília,5,19,21.000000000000004,22.2,19.9,20.92705882352942,25.9,-2.8,0.07294117647058229,-3.6999999999999993,22.7
866,Brasília,6,9,22.3875,24.0,19.8,20.259428571428572,24.8,-2.8,2.1280714285714275,-0.8000000000000007,22.6
867,Brasília,7,18,21.1,21.8,20.0,20.842245989304814,25.2,-2.8,0.2577540106951872,-3.3999999999999986,22.8
868,Canoas,7,24,17.759999999999998,23.7,12.1,17.534972677595636,25.0,-2.8,0.22502732240436174,-1.3000000000000007,14.899999999999999
869,Canoas,12,25,16.47142857142857,23.0,-2.8,17.875916230366492,25.6,-2.8,-1.4044876589379207,-2.6000000000000014,0.0
870,Canoas,12,26,14.1,14.1,14.1,17.875916230366492,25.6,-2.8,-3.7759162303664926,-11.500000000000002,16.9
871,Cape Town,1,10,15.559999999999999,19.6,11.2,15.731578947368426,21.2,-2.8,-0.1715789473684275,-1.5999999999999979,14.0
872,Cape Town,1,27,17.47,21.2,12.3,15.731578947368426,21.2,-2.8,1.7384210526315726,0.0,15.100000000000001
873,Cape Town,9,7,18.740000000000002,21.5,14.7,15.855862068965516,22.1,-2.8,2.884137931034486,-0.6000000000000014,17.5
874,Hamilton,1,14,15.337500000000002,9.7,11.7,13.675824175824168,9.8,-2.8,1.661675824175834,-0.10000000000000142,14.5
875,Hamilton,3,19,19.3,19.6,19.0,13.682500000000005,9.9,10.1,5.617499999999996,9.700000000000001,8.9
876,Hamilton,11,5,12.700000000000001,9.7,12.3,13.928846153846148,9.9,10.0,-1.2288461538461473,-0.20000000000000107,2.3000000000000007
877,Kherson,9,22,10.63,8.0,-4.5,8.23309608540925,9.8,-0.2,2.3969039145907516,-1.8000000000000007,-4.3
878,Kiev,6,10,6.942857142857143,19.7,-2.9,6.332269503546096,9.8,-0.1,0.6105876393110474,9.899999999999999,-2.8
879,Lvov,8,25,8.645454545454545,9.3,-0.6,6.577364864864873,9.9,-0.0,2.0680896805896714,-0.5999999999999996,-0.6
880,Marseille,10,6,15.68888888888889,9.5,11.9,14.868525896414337,9.9,-2.8,0.8203629924745535,-0.40000000000000036,14.7
881,Odesa,1,5,8.261538461538462,9.5,-2.8,10.262962962962957,9.8,-0.1,-2.001424501424495,-0.3000000000000007,-2.6999999999999997
882,Odesa,5,30,7.979999999999999,8.9,-2.8,9.846296296296302,9.8,-0.0,-1.8662962962963032,-0.9000000000000004,-2.8
883,Odesa,8,24,12.72,5.4,10.8,9.957251908396948,9.6,-0.0,2.7627480916030525,-4.199999999999999,10.8
884,Stockholm,5,3,7.2714285714285705,17.0,-1.3,6.164459930313588,9.7,-0.1,1.1069686411149826,7.300000000000001,-1.2
885,Stockholm,6,28,5.45625,8.1,-2.2,6.631785714285718,9.7,-0.1,-1.1755357142857186,-1.5999999999999996,-2.1
886,Tokyo,4,9,9.766666666666666,9.1,1.8,13.213690476190473,9.8,-0.4,-3.4470238095238077,-0.7000000000000011,2.2
887,Tokyo,4,11,9.9,3.5,16.3,13.213690476190473,9.8,-0.4,-3.313690476190473,-6.300000000000001,16.7
888,Tottori,10,3,14.433333333333332,5.4,10.9,15.403205128205135,9.6,1.9,-0.9698717948718034,-4.199999999999999,9.0
889,Tottori,11,14,12.266666666666666,4.8,11.5,14.88141025641025,9.7,1.8,-2.6147435897435845,-4.8999999999999995,9.7
890,Uppsala,4,24,-0.08333333333333319,8.9,-3.5,4.218315018315017,9.9,-0.0,-4.30164835164835,-1.0,-3.5
891,Uppsala,7,27,3.591666666666667,9.9,-1.2,4.692805755395685,9.9,-0.1,-1.1011390887290178,0.0,-1.0999999999999999
892,Warsaw,7,3,6.333333333333335,6.9,-1.7,7.063138686131386,9.8,-0.2,-0.729805352798051,-2.9000000000000004,-1.5
893,Wroclaw,1,2,5.933333333333333,9.2,-0.4,6.925000000000004,9.9,-0.0,-0.9916666666666716,-0.7000000000000011,-0.4
894,Wroclaw,1,16,5.5,6.5,-1.5,6.925000000000004,9.9,-0.0,-1.4250000000000043,-3.4000000000000004,-1.5
895,Wroclaw,3,3,6.2,4.4,-3.9,6.396309963099636,9.5,-0.0,-0.1963099630996359,-5.1,-3.9
896,Wroclaw,3,14,6.088888888888889,5.3,-5.5,6.396309963099636,9.5,-0.0,-0.3074210742107475,-4.2,-5.5
897,Wroclaw,6,16,10.414285714285715,8.8,-4.3,6.942700729927009,9.9,-0.1,3.4715849843587057,-1.0999999999999996,-4.2
898,Wroclaw,6,24,6.685714285714285,9.9,-5.0,6.942700729927009,9.9,-0.1,-0.2569864442127239,0.0,-4.9
899,Wroclaw,8,6,4.975,6.0,-2.3,6.707630522088352,9.8,-0.0,-1.7326305220883524,-3.8000000000000007,-2.3
900,Wroclaw,9,15,10.030000000000001,5.9,-1.0,7.644961240310081,9.9,-0.0,2.3850387596899205,-4.0,-1.0
901,Wroclaw,12,4,11.574999999999998,9.0,0.8,7.116776315789475,9.8,-0.0,4.458223684210522,-0.8000000000000007,0.8
902,Hamilton,11,16,13.299999999999997,8.6,12.8,13.928846153846148,9.9,10.0,-0.6288461538461512,-1.3000000000000007,2.8000000000000007
903,Hamilton,12,22,18.200000000000003,19.1,16.9,14.20736842105263,9.9,10.0,3.992631578947373,9.200000000000001,6.899999999999999
904,Johannesburg,5,5,16.2,21.0,11.4,15.110967741935486,9.6,-2.8,1.0890322580645133,11.4,14.2
905,Johannesburg,7,16,17.442857142857143,18.7,15.5,14.70961538461538,9.8,-2.8,2.7332417582417623,8.899999999999999,18.3
906,Kherson,4,12,7.836363636363637,9.0,-3.0,8.79283018867924,9.9,-0.0,-0.9564665523156028,-0.9000000000000004,-3.0
907,Kherson,4,20,10.911111111111111,9.6,-2.8,8.79283018867924,9.9,-0.0,2.1182809224318717,-0.3000000000000007,-2.8
908,Kherson,6,18,10.4625,20.4,-2.8,7.87032520325203,9.9,-0.1,2.5921747967479707,10.499999999999998,-2.6999999999999997
909,Kherson,9,1,4.175,8.0,-0.6,8.23309608540925,9.8,-0.2,-4.058096085409249,-1.8000000000000007,-0.39999999999999997
910,Kherson,9,30,8.871428571428572,7.4,-5.0,8.23309608540925,9.8,-0.2,0.6383324860193227,-2.4000000000000004,-4.8
911,Kherson,10,1,12.938461538461537,9.8,-1.4,8.739837398373986,9.9,-0.1,4.198624140087551,-0.09999999999999964,-1.2999999999999998
912,Kiev,1,1,11.725,7.3,-1.3,7.2031914893617,9.8,-0.4,4.5218085106383,-2.500000000000001,-0.9
913,Kiev,3,23,5.766666666666666,18.0,-2.1,6.406643356643358,9.5,-0.3,-0.6399766899766925,8.5,-1.8
914,Lvov,6,11,5.407692307692307,8.2,-3.6,7.825941422594143,9.6,-0.0,-2.418249114901836,-1.4000000000000004,-3.6
915,Lvov,7,2,7.576923076923077,6.6,-2.4,6.196885813148788,9.9,-0.1,1.3800372637742884,-3.3000000000000007,-2.3
916,Marseille,3,2,13.828571428571427,9.7,11.3,15.234982332155484,9.9,-2.8,-1.4064109035840566,-0.20000000000000107,14.100000000000001
917,Marseille,9,11,17.12,21.2,11.9,14.60428015564203,9.9,-2.8,2.515719844357971,11.299999999999999,14.7
918,Odesa,2,29,13.24,9.0,14.7,10.500000000000002,9.9,-0.3,2.7399999999999984,-0.9000000000000004,15.0
919,Odesa,6,13,8.34,6.5,-0.4,10.268551236749119,9.8,-0.2,-1.9285512367491187,-3.3000000000000007,-0.2
920,Paris,5,26,11.244444444444444,6.8,10.2,10.252674897119338,9.8,-0.0,0.9917695473251058,-3.000000000000001,10.2
921,Stockholm,7,31,3.4,7.1,-1.8,6.282101167315175,9.5,-0.1,-2.882101167315175,-2.4000000000000004,-1.7
922,Stockholm,9,7,6.084615384615384,8.7,-0.3,6.266796875000003,9.6,-0.3,-0.18218149038461906,-0.9000000000000004,0.0
923,Tokyo,6,7,18.866666666666667,23.0,11.6,12.282738095238095,9.9,-0.0,6.583928571428572,13.1,11.6
924,Uppsala,3,4,2.0,16.5,-10.6,3.441911764705881,9.9,-0.1,-1.441911764705881,6.6,-10.5
925,Uppsala,7,20,6.153333333333332,8.1,-0.5,4.692805755395685,9.9,-0.1,1.4605275779376479,-1.8000000000000007,-0.4
926,Uppsala,10,15,3.8846153846153846,9.3,-1.2,3.4937500000000012,9.9,-0.1,0.39086538461538334,-0.5999999999999996,-1.0999999999999999
927,Uppsala,11,4,0.7416666666666666,9.7,-1.0,4.648249027237351,9.9,-0.1,-3.906582360570684,-0.20000000000000107,-0.9
928,Warsaw,2,15,8.633333333333331,4.0,-2.7,7.466798418972326,9.6,-0.3,1.166534914361005,-5.6,-2.4000000000000004
929,Warsaw,5,14,6.640000000000001,18.7,-1.8,7.501509433962269,9.6,-0.1,-0.8615094339622686,9.1,-1.7
930,Brasília,6,26,19.5,19.5,19.5,20.259428571428572,24.8,-2.8,-0.7594285714285718,-5.300000000000001,22.3
931,Brasília,12,7,21.625000000000004,23.5,19.7,21.121546961325976,25.8,-2.8,0.5034530386740279,-2.3000000000000007,22.5
932,Brasília,12,26,21.63333333333333,24.2,19.6,21.121546961325976,25.8,-2.8,0.5117863720073537,-1.6000000000000014,22.400000000000002
933,Cape Town,8,20,14.714285714285714,19.9,11.3,15.97183908045978,21.5,-2.8,-1.2575533661740668,-1.6000000000000014,14.100000000000001
934,Hamilton,4,21,15.342857142857143,9.0,11.9,13.634507042253528,9.9,10.1,1.7083501006036155,-0.9000000000000004,1.8000000000000007
935,Hamilton,7,29,13.200000000000001,18.8,10.6,13.776027397260277,9.9,10.0,-0.5760273972602761,8.9,0.5999999999999996
936,Kherson,2,16,5.512499999999999,7.9,-2.0,8.518149466192167,9.8,-0.7,-3.0056494661921676,-1.9000000000000004,-1.3
937,Kherson,7,10,6.072727272727272,8.9,-0.2,7.822265625,9.9,-0.1,-1.7495383522727277,-1.0,-0.1
938,Kherson,11,2,15.03076923076923,9.3,-2.9,9.157195571955725,9.9,-0.2,5.8735736588135055,-0.5999999999999996,-2.6999999999999997
939,Kiev,11,26,13.842857142857143,8.4,14.4,6.582329317269079,9.8,-0.1,7.260527825588064,-1.4000000000000004,14.5
940,Kiev,12,15,6.300000000000001,9.1,-0.9,5.73851851851852,9.9,-0.1,0.561481481481481,-0.8000000000000007,-0.8
941,Marseille,2,22,15.29166666666667,8.9,10.4,14.727819548872189,9.9,-2.8,0.5638471177944808,-1.0,13.2
942,Marseille,5,6,15.84,19.7,10.4,15.134782608695655,9.9,-2.8,0.7052173913043447,9.799999999999999,13.2
943,Marseille,10,4,16.477777777777778,23.7,10.8,14.868525896414337,9.9,-2.8,1.6092518813634413,13.799999999999999,13.600000000000001
944,Marseille,11,20,16.625,23.1,10.7,14.817695473251026,9.9,-2.8,1.8073045267489736,13.200000000000001,13.5
945,Odesa,10,21,11.562499999999998,9.0,-2.8,10.85805243445693,9.8,-0.0,0.7044475655430684,-0.8000000000000007,-2.8
946,Odesa,10,30,11.144444444444444,9.5,-2.6,10.85805243445693,9.8,-0.0,0.28639200998751413,-0.3000000000000007,-2.6
947,Paris,6,19,7.666666666666668,7.4,-1.4,9.34661654135338,9.8,-0.4,-1.679949874686713,-2.4000000000000004,-0.9999999999999999
948,Paris,7,26,5.62,9.8,-0.2,9.645054945054943,9.8,-0.1,-4.025054945054943,0.0,-0.1
949,Stockholm,1,18,6.2625,8.9,1.4,6.1270992366412225,9.9,-0.0,0.1354007633587777,-1.0,1.4
950,Stockholm,1,21,6.6000000000000005,9.2,-0.3,6.1270992366412225,9.9,-0.0,0.47290076335877806,-0.7000000000000011,-0.3
951,Stockholm,4,7,10.899999999999999,9.5,-1.4,5.683265306122453,9.8,-0.0,5.216734693877545,-0.3000000000000007,-1.4
952,Stockholm,5,25,6.1312500000000005,6.6,-2.3,6.164459930313588,9.7,-0.1,-0.03320993031358732,-3.0999999999999996,-2.1999999999999997
953,Tokyo,12,10,16.271428571428572,7.6,13.3,12.445664739884393,9.9,-0.2,3.8257638315441795,-2.3000000000000007,13.5
954,Tottori,11,18,16.02857142857143,8.0,10.7,14.88141025641025,9.7,1.8,1.1471611721611783,-1.6999999999999993,8.899999999999999
955,Uppsala,5,2,7.883333333333333,9.3,-3.7,5.138188976377949,9.8,-0.2,2.745144356955384,-0.5,-3.5
956,Warsaw,6,29,1.6,17.8,-0.5,6.590361445783134,9.7,-0.0,-4.990361445783133,8.100000000000001,-0.5
957,Warsaw,8,17,6.408333333333334,4.8,-1.6,7.398275862068967,9.8,-0.1,-0.9899425287356332,-5.000000000000001,-1.5
958,Auckland,7,30,16.233333333333334,18.1,13.3,15.315517241379306,20.9,10.7,0.9178160919540286,-2.799999999999997,2.6000000000000014
959,Brasília,2,24,22.259999999999998,24.2,21.1,20.839634146341464,24.2,-2.8,1.4203658536585344,0.0,23.900000000000002
960,Canoas,1,19,14.166666666666666,24.7,-2.8,17.237426900584794,24.7,-2.8,-3.0707602339181275,0.0,0.0
961,Canoas,2,3,13.899999999999999,16.5,12.7,17.813872832369945,24.8,-2.8,-3.9138728323699468,-8.3,15.5
962,Canoas,2,24,24.5,24.5,24.5,17.813872832369945,24.8,-2.8,6.686127167630055,-0.3000000000000007,27.3
963,Canoas,5,3,15.725000000000001,19.8,12.2,17.315642458100548,24.7,-2.8,-1.5906424581005467,-4.899999999999999,15.0
964,Canoas,6,27,16.066666666666666,23.3,12.2,16.87528735632185,24.8,-2.8,-0.8086206896551822,-1.5,15.0
965,Canoas,9,27,16.15,17.6,14.7,17.59526627218935,24.5,-2.8,-1.4452662721893503,-6.899999999999999,17.5
966,Canoas,12,6,14.925,24.3,-2.8,17.875916230366492,25.6,-2.8,-2.9509162303664915,-1.3000000000000007,0.0
967,Cape Town,3,1,15.7125,20.5,11.9,16.016860465116263,22.1,10.4,-0.3043604651162628,-1.6000000000000014,1.5
968,Cape Town,5,2,18.3,20.1,16.5,15.458000000000002,21.5,-2.8,2.8419999999999987,-1.3999999999999986,19.3
969,Hamilton,1,8,13.85,9.6,11.2,13.675824175824168,9.8,-2.8,0.17417582417583155,-0.20000000000000107,14.0
970,Hamilton,4,30,10.55,10.9,10.2,13.634507042253528,9.9,10.1,-3.0845070422535272,1.0,0.09999999999999964
971,Hamilton,9,24,14.2,8.8,13.4,14.212499999999999,9.9,10.0,-0.01249999999999929,-1.0999999999999996,3.4000000000000004
972,Hamilton,10,3,11.37142857142857,9.8,10.4,13.93949044585987,9.9,10.0,-2.568061874431299,-0.09999999999999964,0.40000000000000036
973,Hamilton,12,11,14.4,9.7,12.3,14.20736842105263,9.9,10.0,0.19263157894737049,-0.20000000000000107,2.3000000000000007
974,Kherson,2,24,13.2,22.6,-5.1,8.518149466192167,9.8,-0.7,4.6818505338078324,12.8,-4.3999999999999995
975,Kherson,4,18,11.506250000000001,7.7,-0.5,8.79283018867924,9.9,-0.0,2.7134198113207617,-2.2,-0.5
976,Kherson,10,26,2.6599999999999997,19.7,-1.9,8.739837398373986,9.9,-0.1,-6.079837398373986,9.799999999999999,-1.7999999999999998
977,Lvov,12,19,-0.020000000000000108,8.0,-3.2,6.743884892086331,9.9,-0.0,-6.763884892086331,-1.9000000000000004,-3.2
978,Odesa,5,8,6.411111111111111,9.1,-2.8,9.846296296296302,9.8,-0.0,-3.4351851851851904,-0.7000000000000011,-2.8
979,Odesa,6,14,7.3999999999999995,5.7,-2.8,10.268551236749119,9.8,-0.2,-2.868551236749119,-4.1000000000000005,-2.5999999999999996
980,Odesa,10,31,11.430769230769231,8.9,-1.3,10.85805243445693,9.8,-0.0,0.5727167963123012,-0.9000000000000004,-1.3
981,Stockholm,4,12,2.3749999999999996,3.0,-0.9,5.683265306122453,9.8,-0.0,-3.3082653061224536,-6.800000000000001,-0.9
982,Tottori,1,28,17.0,7.1,16.5,14.012571428571427,9.9,1.5,2.9874285714285733,-2.8000000000000007,15.0
983,Uppsala,5,18,1.8666666666666665,17.4,-10.1,5.138188976377949,9.8,-0.2,-3.2715223097112824,7.599999999999998,-9.9
984,Warsaw,5,27,10.116666666666667,6.3,-0.5,7.501509433962269,9.6,-0.1,2.615157232704398,-3.3,-0.4
985,Warsaw,6,9,9.75,21.6,-0.6,6.590361445783134,9.7,-0.0,3.1596385542168663,11.900000000000002,-0.6
986,Warsaw,8,26,7.407142857142857,9.8,-1.2,7.398275862068967,9.8,-0.1,0.008866995073889328,0.0,-1.0999999999999999
